id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
8356,90,2899,61588,9437,2018-04-18 09:17:13.377465
8357,2569,339,80722,7524,2018-02-27 08:40:48.792977
8358,1613,2684,78193,8237,2016-06-22 09:13:44.686070
8359,2918,542,80735,8803,2020-03-08 20:57:57.535547
8360,583,1297,61166,8544,2020-01-14 16:08:15.653750
8361,2669,2993,67674,8605,2017-06-07 15:48:04.933630
8362,2358,276,70963,9200,2017-01-15 21:41:20.074219
8363,594,1316,84860,8501,2017-11-15 19:03:13.906279
8364,1492,2658,75768,8892,2017-04-14 16:18:03.587518
8365,2859,386,69458,8023,2020-07-08 14:19:45.056248
8366,1851,2459,95007,8447,2018-04-27 17:25:10.260695
8367,2313,2075,81693,9225,2018-12-09 10:30:00.170473
8368,568,1910,76593,8819,2019-05-29 23:49:54.755850
8369,1873,2564,50858,8743,2017-11-14 11:38:32.436858
8370,1138,325,66896,11053,2016-11-27 17:43:23.291877
8371,564,1026,98337,9141,2017-02-07 16:05:56.564073
8372,134,889,81797,6839,2019-12-13 09:16:57.435928
8373,1297,2483,88805,8820,2019-11-10 10:35:41.288136
8374,1406,2654,75131,8150,2020-12-26 21:23:22.592879
8375,1543,194,74998,9440,2020-05-16 10:12:12.122924
8376,1648,2110,57938,9251,2017-04-11 14:59:46.016984
8377,1313,219,55393,9853,2018-02-28 20:44:43.415740
8378,2211,2795,50848,8908,2016-02-21 17:13:48.338613
8379,2048,1705,81569,9538,2019-04-25 21:16:29.147938
8380,1853,897,95230,8189,2016-06-14 20:48:04.464920
8381,1137,2882,86536,8104,2020-04-27 15:45:41.009777
8382,2803,2872,85460,9220,2017-05-04 11:36:54.993683
8383,1827,1331,87682,8472,2016-01-20 19:12:03.390981
8384,816,1090,70687,9960,2016-05-15 12:18:15.394995
8385,2713,2374,82547,7959,2016-04-24 10:22:09.885958
8386,2042,2268,93648,8115,2018-04-28 21:31:07.752376
8387,1841,1840,80968,9351,2019-06-24 14:15:49.854121
8388,2256,1038,67075,12128,2020-01-20 08:49:48.901636
8389,1015,1636,60149,9506,2018-01-02 17:44:31.964993
8390,172,1850,90457,9300,2016-07-04 18:30:32.407675
8391,11,2690,94840,12511,2016-12-02 16:15:33.611588
8392,1822,373,64180,11156,2016-10-10 12:34:17.814089
8393,2254,1624,96210,10334,2019-06-08 13:35:32.447775
8394,7,1977,97969,10148,2020-12-02 15:28:18.609914
8395,1433,1714,92365,10859,2017-08-05 16:16:04.338185
8396,2381,476,58140,10720,2019-05-13 12:58:06.494953
8397,484,1893,96549,11656,2019-12-28 11:13:55.937456
8398,2733,1496,90180,10737,2016-12-18 22:48:59.696963
8399,989,1338,57133,10493,2018-08-02 10:14:12.997921
8400,1805,2567,86212,11074,2019-05-18 15:52:47.600051
8401,2733,1252,92866,12081,2018-04-13 18:58:32.185740
8402,2368,691,58558,11942,2017-05-24 12:16:55.756317
8403,1128,1436,88030,12290,2020-07-08 12:22:10.605952
8404,1293,726,57215,13470,2018-06-25 12:11:45.196917
8405,1353,232,66878,10697,2016-02-12 11:54:33.891403
8406,117,243,61934,11535,2019-02-23 13:52:59.336144
8407,568,260,57240,9840,2018-09-20 13:27:38.850696
8408,1402,472,50960,12240,2018-04-26 17:18:24.425518
8409,2946,1624,92843,10849,2019-08-08 08:36:29.004397
8410,2407,1684,64931,10052,2017-04-13 16:29:46.092482
8411,427,2214,80398,9521,2018-05-09 22:00:26.514099
8412,2620,0,95413,9966,2016-06-18 09:28:09.378586
8413,337,2248,72920,12897,2017-01-07 15:32:08.041535
8414,541,1612,93465,11840,2019-12-11 18:04:18.670577
8415,426,738,61886,12004,2018-12-09 16:05:41.478649
8416,2236,2880,92995,11589,2016-04-13 16:32:47.336173
8417,2236,2273,72914,10741,2017-12-31 08:32:00.847672
8418,553,2093,68949,11950,2017-12-14 20:37:04.753919
8419,2879,547,56912,12332,2020-08-11 17:24:10.789250
8420,130,2518,69717,9516,2017-04-17 16:08:14.773046
8421,2980,2180,85003,10661,2020-07-22 10:16:25.449792
8422,821,69,86953,10527,2017-11-09 19:12:28.093452
8423,2456,1985,95793,13182,2020-11-23 10:30:18.949719
8424,521,360,80638,14526,2020-07-27 14:37:51.928462
8425,220,2089,78781,14358,2016-05-17 20:23:27.418094
8426,1699,534,75407,13057,2019-08-04 07:57:59.886434
8427,1521,1531,51397,12804,2020-03-10 14:51:25.514388
8428,1924,2100,88223,11704,2020-02-04 13:25:10.504336
8429,841,1229,75948,12729,2017-04-30 10:18:28.128876
8430,863,2892,83042,10188,2020-07-03 09:43:12.426844
8431,1725,2678,90853,11137,2018-12-24 11:14:45.020883
8432,2099,2602,61446,13008,2018-05-01 09:54:49.238651
8433,1730,561,96321,11993,2018-12-05 12:48:21.427988
8434,1056,430,99347,11666,2019-12-12 21:16:09.699647
8435,2924,2351,72190,11533,2017-04-16 08:00:31.348333
8436,318,2507,53653,11233,2020-01-07 13:48:09.856604
8437,390,2885,50437,11154,2020-07-08 16:07:57.818795
8438,636,2468,79068,13230,2016-04-21 13:59:48.945838
8439,1385,851,73424,11469,2017-08-04 13:36:01.656863
8440,1692,55,78920,11202,2017-04-12 16:21:01.264897
8441,1413,383,54789,11261,2019-05-06 17:52:06.700672
8442,2556,1258,81031,12551,2017-04-14 20:38:17.804762
8443,2461,709,78542,11581,2019-04-04 15:50:16.685271
8444,378,2265,90657,13084,2020-07-07 11:12:16.859211
8445,301,2663,72921,12107,2019-05-24 10:11:59.161764
8446,2094,1470,51860,11954,2018-02-11 08:28:45.086165
8447,2375,612,99466,13978,2020-06-22 09:28:05.309604
8448,816,2695,91375,12107,2016-04-13 07:48:55.785736
8449,2356,42,76070,10470,2019-05-17 23:53:20.891189
8450,2716,2086,85877,11749,2019-07-08 13:17:52.630751
8451,287,293,70717,9988,2020-09-13 19:23:43.430519
8452,1185,1032,95213,10707,2019-04-25 13:25:43.731017
8453,2112,2711,88957,14998,2018-02-16 12:50:02.210732
8454,1114,1780,67225,11046,2019-06-29 18:15:00.780276
8455,2879,663,77878,12235,2017-12-18 10:28:54.386132
8456,235,2272,94842,11317,2018-07-13 12:31:17.761328
8457,122,1424,56570,10993,2019-07-05 16:43:10.077658
8458,308,1911,58489,11218,2018-08-22 10:05:30.367053
8459,2948,2750,86222,12681,2016-12-22 06:36:23.119267
8460,1566,1998,96276,13840,2017-06-25 12:33:00.679033
8461,1454,2186,72872,12850,2019-12-01 13:53:49.920543
8462,118,2459,50841,11754,2016-08-15 13:50:56.504883
8463,1924,449,94874,11577,2017-02-28 11:49:10.602631
8464,1542,991,52476,11287,2019-11-11 14:32:44.802527
8465,2577,2409,75045,11115,2018-06-15 15:25:33.373848
8466,822,1690,79132,12285,2020-08-30 00:51:04.798162
8467,1656,2258,80863,12601,2019-08-10 13:44:32.732380
8468,2004,1962,61204,12946,2019-05-29 21:57:36.733886
8469,486,2981,84031,13529,2018-04-21 08:14:49.567160
8470,816,2860,78775,9921,2018-07-05 16:17:44.019696
8471,1664,501,74985,11776,2018-09-11 20:56:04.626738
8472,1616,1851,89749,12028,2020-06-17 09:37:24.831243
8473,191,1879,92010,13906,2020-05-28 12:04:11.667052
8474,1806,190,93822,10213,2019-07-01 00:04:06.018186
8475,688,1089,62470,11401,2019-02-27 12:25:17.226926
8476,67,1331,98714,11136,2017-03-09 16:23:13.713126
8477,2458,897,76555,13889,2016-01-22 11:16:40.141662
8478,1553,332,54265,12842,2017-07-10 12:43:24.972858
8479,268,64,57423,12490,2017-12-18 15:18:27.948707
8480,2934,744,86945,12946,2016-11-29 12:50:10.159153
8481,560,2918,69372,11705,2020-08-05 18:17:34.120507
8482,2107,497,93664,12560,2020-01-13 19:54:25.119408
8483,1250,1526,75730,14115,2016-06-28 17:10:28.300550
8484,982,1374,87028,9968,2020-05-15 11:36:27.262207
8485,2423,2709,68075,10193,2016-04-30 19:29:47.506234
8486,2347,1113,56463,12082,2020-11-28 15:22:01.643057
8487,2416,468,83361,12803,2019-01-18 13:34:54.895419
8488,523,1784,98177,10986,2018-06-26 16:46:09.507692
8489,2891,987,75662,11257,2019-12-27 13:26:05.475193
8490,1273,198,96916,11692,2020-11-30 12:45:44.048037
8491,1617,2961,84175,12372,2019-07-02 13:36:55.799916
8492,2731,817,59657,10188,2018-05-21 17:07:52.586264
8493,1307,317,50775,14010,2017-06-21 13:26:50.737947
8494,2529,2212,98237,11641,2018-05-14 11:52:37.592405
8495,2913,2795,50254,11894,2016-02-24 11:45:55.922781
8496,1250,1777,92641,12420,2018-06-23 08:07:53.931609
8497,459,1056,51023,12696,2018-12-19 21:31:20.699238
8498,1857,675,93768,13532,2019-05-13 13:54:22.385575
8499,1152,1103,57605,12650,2016-10-10 15:32:58.134976
8500,1011,627,76273,12935,2020-06-12 16:33:39.578370
8501,1096,1398,83638,12738,2018-01-22 01:20:58.665247
8502,220,2659,66602,12783,2016-04-12 15:28:18.647018
8503,189,2059,55145,10590,2019-12-18 16:37:27.285363
8504,2001,2125,57328,11507,2017-04-22 08:53:38.157919
8505,1773,1421,68206,11991,2020-04-24 16:33:47.304187
8506,1474,1036,77900,12322,2016-04-29 14:32:01.286281
8507,13,2551,96654,13100,2017-06-29 09:56:02.975685
8508,2535,1907,52146,12872,2019-02-01 12:01:04.035845
8509,2136,707,51807,10955,2016-06-23 14:47:46.830621
8510,1314,152,94511,9899,2018-08-07 21:48:44.922000
8511,1700,741,51080,12724,2017-01-29 14:27:21.187773
8512,871,383,56347,10406,2020-01-24 10:46:43.790319
8513,1190,2022,52344,11030,2016-03-26 18:54:55.236240
8514,2456,2180,58431,9988,2018-07-17 09:57:21.642376
8515,2860,1554,94819,12507,2020-11-15 17:36:24.063374
8516,2859,2618,94817,14969,2018-06-29 10:15:01.011197
8517,732,2235,54441,12824,2019-11-07 20:26:59.770960
8518,2143,2638,65567,11728,2019-05-27 08:30:36.270099
8519,451,2185,59187,11823,2018-10-21 14:26:30.580555
8520,1870,767,52665,11786,2016-08-17 14:14:32.019894
8521,990,1012,77240,11920,2019-01-30 05:16:23.286077
8522,314,1029,74368,12348,2017-04-22 16:38:05.966472
8523,15,1338,69828,12558,2018-07-24 08:11:09.124055
8524,2474,2501,92429,14221,2019-12-28 15:21:48.813995
8525,2186,1179,53323,12812,2020-12-26 11:52:19.397626
8526,1835,1182,93952,12887,2018-08-05 07:46:50.354365
8527,2731,1191,65136,13395,2020-06-24 12:52:06.839323
8528,36,2483,61976,12896,2020-06-13 10:32:13.799619
8529,2836,1818,82248,13461,2018-06-03 11:32:36.335601
8530,2574,210,57644,11700,2020-06-08 18:19:48.298242
8531,130,1731,73450,13504,2018-11-29 11:29:24.931919
8532,708,1504,51249,13156,2017-12-23 16:00:18.768579
8533,2390,1514,62517,13973,2019-08-08 18:04:25.866918
8534,2784,41,53720,10893,2017-06-30 12:12:00.380855
8535,278,2637,81853,12093,2019-07-23 15:21:28.032453
8536,1482,1027,91434,11211,2017-02-01 13:06:30.884883
8537,2514,1798,92918,11517,2016-06-03 17:50:23.480283
8538,1647,1987,58474,12519,2016-08-03 15:04:21.790529
8539,1342,2897,64265,12241,2017-03-09 18:56:41.969190
8540,1950,2870,92956,13512,2017-07-19 15:37:58.102711
8541,826,8,69984,13330,2017-05-30 14:35:36.211970
8542,582,390,53654,11581,2017-01-08 19:35:06.446642
8543,1099,2279,82086,14944,2020-01-26 08:06:20.851307
8544,2634,2142,73018,10737,2019-07-09 16:14:50.369584
8545,2478,1554,88387,14392,2016-08-09 18:17:40.565879
8546,673,1796,87358,10313,2016-04-27 17:35:39.984842
8547,888,1741,76908,12668,2018-02-20 15:11:42.432983
8548,317,680,93605,13281,2017-04-28 13:01:02.820157
8549,103,2072,56618,11201,2019-02-06 12:01:42.577468
8550,333,582,60624,9918,2017-04-14 19:55:34.818330
8551,2428,1834,65374,14065,2020-12-15 14:05:08.716765
8552,581,1728,88239,12956,2019-02-11 13:54:19.359453
8553,2269,2030,63141,13974,2020-05-13 21:07:48.629502
8554,636,555,62234,10915,2020-09-07 13:48:16.101801
8555,2434,2819,72639,12730,2018-05-26 13:33:41.870794
8556,282,2884,63992,14319,2020-11-11 10:38:59.560009
8557,487,1371,63310,12404,2017-06-06 18:33:07.999801
8558,340,2035,70588,11531,2018-02-10 15:33:31.984025
8559,2911,1973,97036,14756,2018-05-23 18:01:49.816204
8560,1101,1289,78761,10514,2019-11-29 12:22:24.771231
8561,2518,2140,72873,11586,2019-04-11 09:50:18.910474
8562,2023,1557,76943,12773,2017-08-10 18:05:33.155839
8563,1637,2275,80625,14052,2020-04-25 14:31:25.149321
8564,1449,2086,89324,15783,2020-07-24 16:40:52.068925
8565,767,74,57139,14196,2019-08-02 10:58:06.078646
8566,2779,661,64987,13254,2016-07-05 19:18:47.894739
8567,1690,1389,80389,11901,2019-06-12 15:40:43.556197
8568,2987,2022,98073,12464,2016-02-08 05:54:32.286486
8569,1097,1650,51055,13271,2020-11-25 12:14:59.063595
8570,1438,1175,89387,11872,2016-06-26 08:26:46.371194
8571,1719,1894,90926,14180,2020-06-07 16:06:52.009927
8572,1835,218,70737,13924,2021-01-01 18:01:28.130097
8573,2197,1286,83115,14265,2017-06-25 11:00:03.331661
8574,2415,1654,76283,11665,2018-06-04 07:16:59.837557
8575,2935,444,56146,13638,2020-06-04 21:46:09.742787
8576,1463,1335,55523,10702,2020-06-26 15:51:41.260974
8577,1153,1407,93420,15071,2020-05-06 14:58:42.227732
8578,977,585,85193,11195,2018-06-20 09:19:38.767519
8579,2882,212,76415,11643,2018-06-06 08:30:33.574365
8580,13,1727,85490,13859,2018-03-03 11:40:39.872299
8581,2991,2002,66067,14060,2019-02-19 14:19:34.916370
8582,2174,2627,94971,14481,2020-02-02 21:20:06.105934
8583,1418,2513,73977,13067,2019-12-31 11:35:56.673504
8584,888,2637,80607,12001,2017-11-07 16:56:53.796151
8585,2134,283,66431,12079,2020-12-20 07:30:59.472404
8586,2762,2994,86939,12813,2018-04-16 15:46:27.415034
8587,798,1444,57889,14105,2018-07-15 15:43:52.140731
8588,91,2610,71117,11770,2016-10-21 13:53:07.640840
8589,1091,1428,59372,12837,2016-08-02 14:55:15.504692
8590,2733,2698,96199,14082,2019-12-01 12:11:15.918115
8591,1782,891,89902,9599,2018-05-16 14:14:26.442436
8592,1424,546,98335,12762,2016-10-05 13:06:23.310649
8593,1754,17,86110,12684,2018-11-29 07:39:34.649401
8594,1393,1032,97630,9525,2017-05-11 14:10:14.327232
8595,886,1102,96090,10455,2020-10-19 13:58:05.848141
8596,19,1786,57096,10059,2016-05-20 17:17:23.206006
8597,576,608,63361,10728,2019-05-30 12:43:42.057881
8598,258,303,72697,13149,2017-06-28 14:25:49.403311
8599,517,2927,94538,14747,2020-12-19 15:02:23.510535
8600,915,2234,91000,14021,2017-06-27 15:43:45.295319
8601,2048,2743,64396,11432,2018-06-20 13:07:59.282236
8602,2600,1298,79561,13519,2016-11-06 18:31:46.663686
8603,2098,545,83913,12437,2018-11-19 17:09:46.046826
8604,2165,1173,59097,11334,2016-12-10 16:08:18.180559
8605,227,1814,66326,11345,2016-05-15 19:20:54.905338
8606,646,1065,69000,14867,2021-01-05 15:17:07.016745
8607,848,29,64827,11640,2016-10-30 19:53:20.748364
8608,117,1955,92501,13583,2018-05-09 06:42:29.647090
8609,1776,2200,90045,13172,2016-06-21 20:38:46.592260
8610,2051,1048,86614,12310,2018-10-26 17:52:37.012091
8611,2143,120,70871,15193,2016-05-22 11:28:25.716722
8612,112,2313,85932,12168,2020-12-25 19:59:10.401056
8613,1968,1047,79538,13240,2019-03-05 10:59:27.056877
8614,1773,2406,86966,14636,2019-01-04 17:57:52.990328
8615,2096,2259,66960,10563,2017-07-30 13:37:05.970341
8616,512,2720,54005,12198,2020-04-26 19:07:21.699807
8617,2908,58,68451,11981,2019-11-18 21:37:00.422395
8618,359,1601,74227,14078,2019-05-16 09:13:15.539248
8619,2786,2789,67646,10883,2020-12-22 14:10:11.305634
8620,415,1879,56461,11509,2019-01-22 18:24:52.897031
8621,271,1647,90243,14277,2019-10-10 11:40:01.976742
8622,329,2106,67748,13188,2017-02-23 21:13:14.210559
8623,2137,919,72122,13231,2016-05-05 17:06:05.087167
8624,1470,88,79880,14012,2020-07-31 15:22:21.702624
8625,2816,2595,50492,12096,2019-05-11 09:40:26.528637
8626,2447,1080,53494,14230,2016-12-25 16:50:31.429139
8627,1848,1519,67096,13382,2016-05-12 07:27:27.418261
8628,1040,620,95603,11921,2018-01-31 19:33:50.275565
8629,2829,1974,85146,13719,2017-01-17 20:21:58.767501
8630,1403,458,81961,12165,2020-06-02 14:59:52.190049
8631,1809,292,66197,13423,2019-12-26 18:46:26.468880
8632,2557,1426,67372,14877,2017-11-05 17:02:46.711157
8633,1205,115,76201,13804,2018-03-09 14:02:15.830013
8634,2430,2367,92770,12174,2017-06-24 14:04:56.597078
8635,2603,777,75740,12906,2018-05-08 20:59:23.841029
8636,2647,1051,94439,12883,2020-01-21 17:41:38.848289
8637,480,2597,53736,13898,2018-12-14 20:42:38.134804
8638,452,1306,60852,12199,2017-04-17 08:50:39.804221
8639,2170,2536,70801,11544,2016-01-18 15:43:40.022684
8640,2303,2119,73084,11505,2020-06-18 20:16:37.359705
8641,2259,177,60838,13464,2016-06-08 11:11:09.181321
8642,1174,2148,83355,11978,2020-04-30 07:10:15.578760
8643,101,977,57399,13181,2020-10-01 22:02:24.568496
8644,1034,2565,84897,13240,2019-01-09 14:28:43.141955
8645,1911,80,69192,16068,2018-04-26 14:50:24.234777
8646,1277,1493,73266,11215,2020-12-21 09:29:13.877366
8647,1085,689,99171,10369,2018-02-10 14:55:44.931805
8648,1248,906,57608,10832,2017-04-10 15:07:46.302766
8649,952,1620,85050,14273,2020-12-27 21:07:22.422381
8650,684,538,81636,11666,2018-05-02 20:03:02.567102
8651,1472,1286,80167,12252,2020-12-02 13:41:50.513914
8652,2445,1237,80166,13231,2017-05-25 11:32:18.662148
8653,485,759,73559,12696,2016-06-11 12:58:41.193565
8654,2602,454,91401,13038,2016-06-26 17:53:47.209686
8655,1803,1476,66472,11396,2016-05-17 08:25:40.984926
8656,142,2383,96529,12012,2016-01-20 14:14:53.150517
8657,561,2309,88622,15099,2017-04-24 19:27:02.963363
8658,425,419,83148,14236,2019-09-13 12:46:12.979465
8659,247,2597,97175,12254,2018-08-09 20:23:46.703301
8660,196,2975,56493,13233,2020-02-23 14:59:02.367421
8661,282,204,78010,14116,2017-06-23 12:41:06.195107
8662,2387,1411,64366,13026,2020-12-23 14:00:16.051715
8663,45,226,79137,15928,2020-04-22 12:29:33.014185
8664,2917,2811,76795,14777,2016-12-12 12:21:02.242717
8665,770,2660,51919,13616,2018-04-19 10:08:24.776836
8666,1014,126,86826,10763,2020-04-28 11:02:43.107711
8667,1809,1195,76528,13438,2017-04-18 17:18:27.366604
8668,2985,1596,95096,14771,2017-08-28 01:10:20.894532
8669,1472,1738,70634,12639,2018-06-19 15:24:42.185054
8670,231,83,95095,14206,2018-05-29 17:07:50.174383
8671,1307,2822,54511,14012,2020-08-23 09:40:34.599570
8672,342,2240,80114,13164,2020-02-24 09:59:18.440672
8673,1540,2463,91176,12631,2019-07-11 10:49:16.851131
8674,2260,1992,94848,12627,2016-05-24 22:24:56.514380
8675,2948,195,65287,12883,2016-07-01 05:45:00.592116
8676,772,2472,85248,13480,2017-03-03 17:53:26.780144
8677,514,477,51796,15015,2018-03-26 11:32:13.012998
8678,1376,1161,84287,11129,2020-01-08 13:24:00.051512
8679,2844,234,87024,13488,2020-08-07 14:40:07.160252
8680,2048,1706,56236,11011,2018-01-19 10:36:12.881851
8681,2209,2516,50550,12382,2018-07-16 15:26:41.638060
8682,2134,1737,88479,12154,2019-12-13 12:43:14.608594
8683,2845,814,79194,14876,2018-05-13 17:16:56.907194
8684,1056,1028,81796,11012,2016-04-21 15:09:48.392369
8685,1396,2615,73261,12326,2019-12-18 11:13:00.265615
8686,1418,2931,98779,12500,2019-11-03 11:24:03.716429
8687,2377,1155,99487,11987,2020-08-10 03:59:17.914205
8688,613,2686,55035,15554,2020-05-19 14:36:16.878851
8689,1212,2000,51209,15245,2019-09-07 17:15:53.482984
8690,558,1121,73582,12643,2020-05-04 19:29:54.761415
8691,441,65,92961,14088,2019-05-28 18:10:47.218510
8692,2513,561,86603,12809,2018-11-28 06:52:52.792180
8693,2130,2845,73360,12990,2020-05-14 17:23:57.252235
8694,2136,1450,51485,11075,2019-09-06 11:17:17.173467
8695,711,2053,98656,12929,2019-06-24 09:40:54.468455
8696,488,1483,87678,14595,2018-01-02 12:38:52.048519
8697,1119,1900,60599,12773,2017-07-11 16:40:07.346452
8698,461,747,81406,13908,2016-04-14 21:05:59.346105
8699,77,423,73672,12383,2020-04-30 20:25:17.531387
8700,196,2723,72969,11355,2020-03-03 12:56:18.084021
8701,314,91,84059,12873,2018-04-29 17:23:45.129169
8702,484,1244,66877,14801,2020-02-27 09:16:23.056559
8703,717,1644,59746,13511,2018-05-23 12:21:04.703922
8704,329,893,67236,14733,2017-05-01 18:14:41.473431
8705,2469,246,54754,13524,2021-01-02 17:27:44.342227
8706,2840,2176,96257,10807,2017-07-11 16:06:33.353444
8707,405,1639,59633,12550,2020-07-06 12:17:17.207188
8708,2305,2759,65613,12659,2017-06-06 10:01:33.145718
8709,2070,170,89596,11149,2016-02-02 07:33:11.088995
8710,385,2814,84448,13098,2017-04-11 18:57:01.318955
8711,1231,2283,51017,14586,2016-03-05 15:39:49.629408
8712,394,2701,85913,13940,2017-07-03 17:12:39.401666
8713,1968,2548,64641,12785,2018-12-30 13:25:27.560732
8714,2784,720,91604,12401,2018-08-12 16:17:32.560084
8715,2841,1339,50141,14694,2018-11-17 22:33:30.099028
8716,2158,766,92087,12084,2016-09-07 14:01:09.791646
8717,1738,523,89911,12014,2018-08-01 14:16:51.812169
8718,1126,1872,50883,14359,2020-07-28 12:04:19.103825
8719,1733,1817,75626,12051,2017-05-05 09:31:46.584993
8720,1109,2922,77197,14921,2020-06-07 16:23:06.563857
8721,2029,2128,69386,11115,2017-12-07 13:36:30.233759
8722,1690,1681,79728,13882,2019-05-28 10:11:42.490242
8723,2661,580,78004,15116,2020-05-31 09:42:46.382524
8724,2908,473,72354,12511,2018-01-12 17:19:33.291236
8725,2236,1248,91790,13015,2018-05-28 09:54:14.602623
8726,1652,1125,62265,14971,2016-06-16 22:54:21.401903
8727,1195,1019,83620,11284,2020-12-12 15:25:50.530913
8728,2060,2138,65244,15813,2020-02-05 14:41:50.280153
8729,2153,165,50568,13767,2019-12-02 16:13:37.403271
8730,1608,2420,64952,13569,2020-04-25 08:58:39.364512
8731,68,847,76848,15474,2016-10-19 09:55:55.481162
8732,726,2775,99556,12116,2016-08-02 11:53:53.497336
8733,944,2535,95140,14565,2020-04-29 09:57:25.792025
8734,1662,2874,61119,15342,2018-12-31 11:40:09.098454
8735,1929,2477,59778,12464,2016-08-02 14:42:53.873673
8736,1294,2664,81112,13303,2019-05-04 15:30:41.000609
8737,844,2025,76036,11899,2017-01-30 11:22:54.875638
8738,1724,2253,54065,14049,2016-10-19 19:11:38.625269
8739,1773,606,89547,13467,2019-08-29 16:37:48.366602
8740,506,33,53806,12838,2019-04-27 14:27:18.895209
8741,1609,2888,70624,13580,2019-08-02 11:46:50.204227
8742,576,2386,63172,13317,2016-01-16 10:41:17.918254
8743,2059,2083,74830,13569,2019-02-17 12:35:25.025225
8744,2315,1589,85129,14205,2020-05-16 14:26:25.122845
8745,2735,2873,85006,13529,2017-07-13 09:02:02.442208
8746,581,1063,80172,9256,2019-05-10 14:17:42.030225
8747,1492,646,79812,10538,2017-11-01 17:23:18.484858
8748,1345,358,96886,13490,2019-11-24 16:04:56.882123
8749,2999,2043,93107,14083,2017-11-23 13:27:15.375355
8750,216,1412,56321,12685,2017-04-25 07:47:50.858457
8751,2918,1129,50210,13624,2018-02-11 11:17:55.241769
8752,2135,2256,89157,13780,2019-07-23 08:35:04.470217
8753,464,1831,98159,13417,2018-12-28 09:05:36.853787
8754,1742,232,96980,11327,2020-07-09 19:01:09.957539
8755,1738,223,69361,12785,2020-12-15 04:57:54.549276
8756,1957,674,86674,11135,2018-12-15 21:47:25.876582
8757,1263,801,86956,14559,2020-04-27 10:32:32.062213
8758,1830,1345,64577,11616,2017-05-14 14:05:30.053142
8759,2784,237,99455,12147,2020-05-23 23:05:18.949719
8760,976,759,99043,12463,2019-07-09 20:48:21.349273
8761,2220,181,54327,13693,2020-06-06 16:40:18.874088
8762,2895,762,54524,13131,2019-08-03 23:21:35.758563
8763,2445,969,66287,12372,2018-12-19 20:51:43.250937
8764,2750,174,73169,15113,2018-05-09 13:20:00.943995
8765,303,236,69099,14102,2017-07-10 14:00:23.065688
8766,2090,453,75444,14400,2016-10-06 09:13:45.471885
8767,2584,1509,83293,11689,2017-03-18 04:14:10.131336
8768,1285,976,84014,13960,2019-07-18 09:12:46.774205
8769,2353,307,50515,13008,2017-09-30 13:57:42.360441
8770,371,1541,69255,16059,2016-05-20 16:33:18.437759
8771,235,2247,86253,12823,2018-05-31 12:35:15.185763
8772,512,2991,60749,14288,2016-04-18 12:24:59.357110
8773,309,1572,84648,14400,2017-07-11 13:36:37.711891
8774,2620,1562,85340,13386,2018-05-28 18:06:15.121451
8775,1249,1215,83068,14538,2019-12-21 10:39:08.077662
8776,948,2255,78797,12627,2016-04-21 19:18:54.743532
8777,2348,2713,67152,13752,2018-01-08 18:46:58.602609
8778,5,2612,76044,12082,2019-04-27 09:13:26.669368
8779,1425,2218,52452,14011,2019-12-13 15:50:53.220213
8780,1808,1460,71071,12737,2017-08-29 14:15:56.144502
8781,2187,473,73783,15541,2019-05-10 11:19:02.590580
8782,2290,1105,92950,13294,2018-11-12 09:43:25.044962
8783,494,1348,96358,12909,2018-03-05 13:10:15.199443
8784,493,813,50565,12655,2020-04-19 20:18:51.616342
8785,2626,55,52704,11709,2016-12-10 09:21:31.540162
8786,1244,1424,91164,10681,2020-02-23 18:58:18.896954
8787,1878,1656,52718,15239,2017-06-17 13:45:43.215567
8788,2411,2158,58961,12784,2018-06-19 18:50:03.356668
8789,2584,1227,78430,13443,2016-06-30 20:31:18.357034
8790,2712,2075,70174,13810,2017-06-15 18:13:00.058871
8791,491,1584,55017,12851,2017-06-13 08:41:58.086530
8792,2470,619,78611,11733,2017-08-08 10:21:22.920796
8793,2584,648,79792,12288,2020-04-24 07:58:41.549076
8794,1429,1019,52544,13390,2017-06-20 13:32:04.121470
8795,2985,1891,63695,13702,2018-07-27 18:55:21.407192
8796,118,2203,93723,14731,2017-06-12 16:33:03.796169
8797,1892,1171,99940,12703,2017-02-28 07:34:28.372418
8798,1408,2310,64193,12003,2019-07-19 11:49:51.283930
8799,1086,2018,75862,12224,2018-04-13 18:48:00.117641
8800,2282,1375,75006,12354,2020-06-10 11:14:31.251595
8801,2913,178,96804,15217,2017-06-27 09:58:42.384744
8802,819,1344,53697,10897,2020-08-16 21:40:57.680632
8803,2516,720,54081,13014,2017-12-03 11:16:45.236380
8804,990,841,72350,13703,2018-02-25 14:41:34.303590
8805,907,246,90925,13830,2017-05-07 13:12:14.121693
8806,2185,1776,73879,14637,2017-06-11 08:56:34.078729
8807,2321,1797,56462,14286,2017-12-16 16:57:56.322555
8808,2315,1580,88187,13328,2019-08-27 12:13:47.788655
8809,2077,559,51431,13028,2016-02-11 17:55:38.644026
8810,1747,181,76928,12844,2020-11-14 10:02:25.507591
8811,880,174,86692,15652,2020-01-02 17:42:42.702065
8812,2981,367,95735,15800,2016-06-09 19:55:25.674329
8813,326,2499,80061,13249,2020-07-21 20:51:22.346575
8814,1540,2544,58275,10374,2018-12-06 23:25:32.043602
8815,310,2603,70307,11432,2020-11-04 18:46:50.224931
